portfolio_track	track_rank	backbone_id	candidate_confidence_tier	candidate_confidence_score	low_candidate_confidence_risk	evidence_tier	recommended_monitoring_tier	action_tier	in_consensus_top50	consensus_rank	consensus_candidate_score	consensus_support_count	rank_disagreement_primary_vs_conservative	priority_index	operational_priority_index	bio_priority_index	evidence_support_index	primary_model_candidate_score	baseline_both_candidate_score	conservative_model_candidate_score	primary_model_oof_prediction	baseline_both_oof_prediction	primary_model_full_fit_prediction_std	primary_model_full_fit_prediction_ci_lower	primary_model_full_fit_prediction_ci_upper	conservative_model_full_fit_prediction_std	conservative_model_full_fit_prediction_ci_lower	conservative_model_full_fit_prediction_ci_upper	assignment_confidence_score	model_prediction_uncertainty	primary_minus_conservative_uncertainty	novelty_margin_vs_baseline	risk_spread_probability	risk_spread_severity	risk_macro_region_jump_3y	risk_event_within_3y	risk_three_countries_within_5y	operational_risk_score	risk_component_std	risk_uncertainty	risk_abstain_flag	risk_decision_tier	uncertainty_review_tier	candidate_explanation_summary	candidate_prediction_source	eligible_for_oof	knownness_score	knownness_half	spread_label	bootstrap_top_k_frequency	bootstrap_top_10_frequency	variant_top_k_frequency	multiverse_stability_score	multiverse_stability_tier	false_positive_risk_tier	risk_flag_count	risk_flags	low_candidate_confidence_risk	member_count_train	n_countries_train	n_new_countries	coherence_score	source_support_tier	support_profile_available	external_support_modalities_count	who_mia_any_support	card_any_support	mobsuite_any_literature_support	pd_any_support	amrfinder_any_hit	primary_rank	conservative_rank	bootstrap_top_25_frequency	variant_top_10_frequency	variant_top_25_frequency	dominant_genus	primary_replicon	dominant_mpf_type	dominant_amr_gene_family	module_f_enriched_signature_count	module_f_enriched_signatures	visibility_expansion_label	threshold_robustness_score	new_country_rate_per_year	weighted_new_country_rate_per_year	rarity_weighted_new_country_rate_per_year	first_event_speed_score	third_event_speed_score	fast_or_broad_expansion_label	risk_route_context	knownness_quartile	source_band	member_count_band	country_count_band	primary_driver_axis	secondary_driver_axis	mechanistic_rationale	mechanistic_signal_count	monitoring_rationale	official_primary_model	official_conservative_model	official_governance_model	official_primary_top_10_precision	official_primary_top_10_recall	official_primary_top_25_precision	official_primary_top_25_recall	official_primary_decision_utility_score	official_primary_optimal_decision_threshold	official_governance_top_10_precision	official_governance_top_10_recall	official_governance_top_25_precision	official_governance_top_25_recall	official_governance_decision_utility_score	official_governance_optimal_decision_threshold	official_conservative_top_10_precision	official_conservative_top_10_recall	official_conservative_decision_utility_score	official_conservative_optimal_decision_threshold	official_benchmark_panel_size
established_high_risk	10	AD100	tier_a	0.6373645680366785	False	tier_a	low_confidence_backlog	low_confidence_backlog	True	9.0	0.9223300970873787	2.0	16.0	0.6152318531367551	0.6152318531367551	0.6086048185463017	0.8155468228283762	0.9187125760437744	0.4192837926638466	0.8127485614674634	0.9187125760437744	0.4192837926638466	0.02701617303706063	0.874403605457963	0.9607483930176418	0.03547444763146926	0.7694193038644112	0.8841853230835167	0.5	0.02701617303706063	0.0445904702859956	0.49942878337992785	0.9187125760437744	0.7906666666666666	0.9	0.652	0.612	0.8033471061464657	0.1250769551809954	0.2542362130888093	False	action	abstain	Confidence 0.64; primary mobility_coherence_t; multiverse stable; review abstain.	oof	True	0.5761712167172228	upper_half	1.0	1.0	0.99	0.75	0.8725	stable	high	5.0	sparse_training_support_risk,narrow_geography_risk,source_concentration_risk,low_assignment_confidence_risk,amr_uncertainty_risk	False	2	1	8	0.8333333333333334	refseq_dominant	True	3	True	True	False	True	False	8.0	24.0	1.0	0.75	0.75	Enterococcus	rep_cluster_183	nan	ERMB	4	global amr_class:AMINOGLYCOSIDE (OR=4.96, q<0.001) | global amr_class:MACROLIDE (OR=4.56, q<0.001) | global amr_class:PHENICOL (OR=5.14, q<0.001) | global amr_class:STREPTOGRAMIN (OR=2.23, q=0.013)	1.0	1.0	1.0	0.1138565887276354	0.9701599103093768	0.5	0.1666666666666666		refseq_leaning|3_4|1		refseq_leaning	3_4	1	mobility_coherence_t		mobility_coherence_t	1	stable_internal_signal,multi_modal_support,assignment_confidence_low,outperforms_counts_baseline	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	1	AC030	novelty_watchlist	0.4105099094524155	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.3542120272206928	0.3542120272206928	0.2875369974784805	0.8155468228283762	0.8320067252394512	0.4197711834268559	0.5822342814453949	0.8320067252394512	0.4197711834268559	0.044810018949687884	0.7402221053141755	0.8836966173384408	0.03933424176751144	0.4978819977157597	0.626189724344481	0.5			0.4122355418125953	0.8320067252394512	0.7906666666666666	0.9	0.652	0.612	0.7773353509051687	0.1088649560028356	0.3321561592061193	False	action		Confidence 0.41; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4170879676440849	lower_half	1.0	0.01	0.0	0.0	0.33666666666666667	fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,stability_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	2	1	4	1.0	cross_source_supported	True	1	False	False	True	False				0.01	0.0	0.0	Escherichia	IncFIA	nan	CSSA	2	global dominant_genus:Escherichia (OR=20.40, q<0.001) | global primary_replicon:IncFIA (OR=17.31, q<0.001)	1.0	1.0	0.5	0.1108391116702764	0.470365836696036	0.3333333333333333	0.25		refseq_leaning|3_4|1		refseq_leaning	3_4	1	mobility_coherence_t		mobility_coherence_t	1	assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low,oof_supported	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	2	AA859	novelty_watchlist	0.5190691251425136	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	True	14.0	0.7257281553398058	2.0	71.0	0.4807862456632961	0.4807862456632961	0.9082425176340054	0.642435489118337	0.876755298054394	0.2215266786903503	0.590295089694728	0.876755298054394	0.2215266786903503	0.034733998082284445	0.8160966564553055	0.9320838200264069	0.03457119465184334	0.540953479057631	0.6532517298070322	0.5			0.6552286193640438	0.876755298054394	0.7906666666666666	0.9	0.652	0.612	0.7907599227496516	0.1162263103559848	0.3017613879387985	False	action		Confidence 0.52; primary mobility_coherence_t; multiverse stable; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0	0.82	0.04	0.75	0.8566666666666666	fragile	high	6.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	6	1.0	refseq_dominant	True	4	True	True	True	True		21.0	92.0	0.82	0.0	0.75	Salmonella	IncC	MPF_F	SUL	4	global amr_class:SULFONAMIDE (OR=6.41, q<0.001) | global dominant_mpf_type:MPF_F (OR=5.39, q<0.001) | global amr_class:TETRACYCLINE (OR=3.84, q<0.001) | global dominant_genus:Salmonella (OR=8.83, q<0.001)	1.0	1.0	0.75	0.1192329975269366	0.7448094954257702	0.2	0.1428571428571428		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	3	AA331	novelty_watchlist	0.39626753167842244	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.3975449081131299	0.3975449081131299	0.6434517528432407	0.642435489118337	0.738714633177675	0.2196968599494494	0.4074218529079942	0.738714633177675	0.2196968599494494	0.05053117288821676	0.6737377310814217	0.8359631123853285	0.03295161995535293	0.3688996220748935	0.47814385821996613	0.5			0.5190177732282256	0.738714633177675	0.7906666666666666	0.9	0.652	0.612	0.7493477232866359	0.1022624093600663	0.4226608999216285	False	action		Confidence 0.40; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.2613751263902932	lower_half	1.0				0.3333333333333333	fragile	high	6.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	11	1.0	insd_dominant	True	2	False	True	True	False							Escherichia	IncFIA	MPF_F	LTCA	3	global dominant_genus:Escherichia (OR=20.40, q<0.001) | global dominant_mpf_type:MPF_F (OR=5.39, q<0.001) | global primary_replicon:IncFIA (OR=17.31, q<0.001)	1.0	1.0	1.375	0.2240230333399717	1.2761137531470204	0.3333333333333333	0.1666666666666666		insd_leaning|1|1		insd_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	4	AA434	novelty_watchlist	0.4052029059991725	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.6049627190227708	0.6049627190227708	0.5753653307613593	0.8155468228283762	0.500361056386933	0.4211950642007409	0.736775529502595	0.500361056386933	0.4211950642007409	0.04448989607626405	0.41933724891561885	0.5643314186183799	0.0395922338726987	0.639812270031955	0.7702439858670393	0.5			0.07916599218619208	0.500361056386933	0.5954301075268816	0.7782258064516129	0.4475806451612903	0.407258064516129	0.5530653061633917	0.1322047700057629	0.5853139600055166	True	abstain		Confidence 0.41; primary mobility_coherence_t; stability unavailable; low-confidence risk; review clear.	oof	True	0.4170879676440849	lower_half	1.0					fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,uncertainty_abstain_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	2	1	4	1.0	cross_source_supported	True	4	True	True	True	True							Klebsiella	IncFII	MPF_F	TEM	13	global amr_class:BETA-LACTAM (OR=8.31, q<0.001) | global amr_class:AMINOGLYCOSIDE (OR=4.96, q<0.001) | global dominant_genus:Klebsiella (OR=10.00, q<0.001) | global amr_class:SULFONAMIDE (OR=6.41, q<0.001) | global dominant_mpf_type:MPF_F (OR=5.39, q<0.001)	1.0		0.5	0.0531748926556146	0.4687871131458296	0.1666666666666666	0.1428571428571428		refseq_leaning|3_4|1		refseq_leaning	3_4	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,candidate_confidence_low,oof_supported	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	5	AA316	novelty_watchlist	0.43550757495545467	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	True	37.0	0.674757281553398	1.0	90.0	0.4806880322340943	0.4806880322340943	0.8433074526989405	0.642435489118337	0.873886246955452	0.221212194126289	0.5656274518519402	0.873886246955452	0.221212194126289	0.03717967796954058	0.7907129639314221	0.9138967595862943	0.032632844272111015	0.5008027811387323	0.6086834198382182	0.5			0.652674052829163	0.873886246955452	0.7906666666666666	0.9	0.652	0.612	0.789899207419969	0.1156853213807008	0.3032828336303023	False	action		Confidence 0.44; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0	0.32	0.0	0.0	0.44	fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,stability_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	17	1.0	refseq_dominant	True	4	True	True	True	True		22.0	112.0	0.32	0.0	0.0	Salmonella	IncFIA	MPF_F	BLACMY	4	global amr_class:BETA-LACTAM (OR=8.31, q<0.001) | global dominant_mpf_type:MPF_F (OR=5.39, q<0.001) | global dominant_genus:Salmonella (OR=8.83, q<0.001) | global primary_replicon:IncFIA (OR=17.31, q<0.001)	1.0	1.0	2.125	0.1777826557837382	1.9927653854948115	0.5	0.3333333333333333		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	6	AA764	novelty_watchlist	0.4579727411081427	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.4167694543737776	0.4167694543737776	0.843171225289986	0.642435489118337	0.8590277188276672	0.2215244905750974	0.5274854472179756	0.8590277188276672	0.2215244905750974	0.04218182605160059	0.7833125553076706	0.9207823689012268	0.038625169024909305	0.4605502407746239	0.5878808759015349	0.5			0.6375032282525698	0.8590277188276672	0.7906666666666666	0.9	0.652	0.612	0.7854416489816335	0.1130286921996733	0.311292837056827	False	action		Confidence 0.46; primary mobility_coherence_t; multiverse moderate; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0	0.55	0.01	0.125	0.5583333333333333	fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,stability_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	5	1.0	refseq_dominant	True	2	True	True	False	False				0.55	0.0	0.125	Staphylococcus	rep_cluster_2409	nan	AAC	7	global amr_class:BETA-LACTAM (OR=8.31, q<0.001) | global amr_class:AMINOGLYCOSIDE (OR=4.96, q<0.001) | global amr_class:TRIMETHOPRIM (OR=6.03, q<0.001) | global amr_class:PENAM (OR=7.35, q<0.001) | global dominant_amr_gene_family:AAC (OR=5.45, q<0.001)	1.0	1.0	0.625	0.0862037980550584	0.6033242540773653	0.5	0.1428571428571428		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	7	AE264	novelty_watchlist	0.4260218762066238	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.3901736637962775	0.3901736637962775	0.7933876755064361	0.642435489118337	0.8242540619622742	0.2192921594357698	0.4587802439769721	0.8242540619622742	0.2192921594357698	0.04374513095011762	0.7623423945078437	0.9049530451773429	0.03250898637935614	0.4170159527327834	0.5229755703614319	0.5			0.6049619025265045	0.8242540619622742	0.7906666666666666	0.9	0.652	0.612	0.7750095519220156	0.1078407731674706	0.3309652697336196	False	action		Confidence 0.43; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0	0.24	0.0	0.0	0.41333333333333333	fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,stability_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	4	1.0	refseq_dominant	True	1	False	True	False	False				0.24	0.0	0.0	Staphylococcus	rep_cluster_2222	nan	PC	4	global amr_class:BETA-LACTAM (OR=8.31, q<0.001) | global amr_class:PENAM (OR=7.35, q<0.001) | global genus_amr_class:Staphylococcus + BETA-LACTAM (OR=4.63, q=0.004) | global genus_amr_class:Staphylococcus + PENAM (OR=5.34, q=0.005)	1.0	1.0	0.5	0.0432717112693078	0.4438476043602833	0.1666666666666666	0.125		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low,oof_supported	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	8	AA557	novelty_watchlist	0.417156094522511	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.3591840392595037	0.3591840392595037	0.6885329342880585	0.642435489118337	0.814498307265662	0.220909937030432	0.403192364595023	0.814498307265662	0.220909937030432	0.05958963587909271	0.6870788831469662	0.8875124251051321	0.04334510029832383	0.31545874789782163	0.45479902296364977	0.5			0.59358837023523	0.814498307265662	0.7906666666666666	0.9	0.652	0.612	0.772082825513032	0.106666161619089	0.3367371476277048	False	action		Confidence 0.42; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0	0.12	0.0	0.0	0.37333333333333335	fragile	high	7.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,stability_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	5	1.0	refseq_dominant	True	4	True	True	True	True				0.12	0.0	0.0	Klebsiella	IncFIA	nan	APH	15	global amr_class:BETA-LACTAM (OR=8.31, q<0.001) | global amr_class:AMINOGLYCOSIDE (OR=4.96, q<0.001) | global dominant_genus:Klebsiella (OR=10.00, q<0.001) | global amr_class:SULFONAMIDE (OR=6.41, q<0.001) | global amr_class:QUINOLONE (OR=42.47, q<0.001)	1.0	1.0	0.625	0.0580976343117164	0.5668516289511989	0.25	0.2		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	multi_modal_support,assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	9	AC203	novelty_watchlist	0.40587167117816036	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.367412418958481	0.367412418958481	0.6434517528432407	0.361130374479889	0.779198222176271	0.2225464799094723	0.4497188785461457	0.779198222176271	0.2225464799094723	0.05053117288821676	0.6737377310814217	0.8359631123853285	0.03295161995535293	0.3688996220748935	0.47814385821996613	0.5			0.5566517422667987	0.779198222176271	0.7906666666666666	0.9	0.652	0.612	0.7614927999862147	0.1035396016929005	0.3586333032567088	False	action		Confidence 0.41; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0				0.3333333333333333	fragile	high	6.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	6	1.0	refseq_dominant	True	1	False	False	True	False							Salmonella	IncFII	MPF_F	nan	3	global dominant_mpf_type:MPF_F (OR=5.39, q<0.001) | global dominant_genus:Salmonella (OR=8.83, q<0.001) | global primary_replicon:IncFII (OR=5.30, q=0.018)	1.0	1.0	0.75	0.1518977167242792	0.7107279594176918	0.2	0.2		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low,oof_supported	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
novel_signal	10	AC202	novelty_watchlist	0.3718319965679653	True	novelty_watchlist	low_confidence_backlog	low_confidence_backlog	False					0.330714095591146	0.330714095591146	0.6434517528432407	0.361130374479889	0.771937786136718	0.2238056219648629	0.415077678476755	0.771937786136718	0.2238056219648629	0.05053117288821676	0.6737377310814217	0.8359631123853285	0.03295161995535293	0.3688996220748935	0.47814385821996613	0.5			0.5481321641718552	0.771937786136718	0.7906666666666666	0.9	0.652	0.612	0.7593146691743488	0.1031247534907428	0.3633422451024539	False	action		Confidence 0.37; primary mobility_coherence_t; multiverse mixed; low-confidence risk; review clear.	oof	True	0.4455679137175599	lower_half	1.0				0.16666666666666666	fragile	high	6.0	sparse_training_support_risk,narrow_geography_risk,low_assignment_confidence_risk,amr_uncertainty_risk,low_candidate_confidence_risk,low_candidate_confidence_risk	True	1	1	3	1.0	refseq_dominant	True	1	False	False	True	False							Salmonella	IncFII	MPF_F	nan	3	global dominant_mpf_type:MPF_F (OR=5.39, q<0.001) | global dominant_genus:Salmonella (OR=8.83, q<0.001) | global primary_replicon:IncFII (OR=5.30, q=0.018)	1.0	0.5	0.375	0.0366258846253084	0.3634638682458552	0.3333333333333333	0.1428571428571428		refseq_leaning|1|1		refseq_leaning	1	1	mobility_coherence_t		mobility_coherence_t	1	assignment_confidence_low,outperforms_counts_baseline,candidate_confidence_low,oof_supported	bio_clean_priority	parsimonious_priority	phylo_support_fusion_priority	0.8	0.022099447513812154	0.8	0.055248618784530384	-0.2679474216380182	0.0	1.0	0.027624309392265192	1.0	0.06906077348066299	-0.134479271991911	0.18270867096048973	0.7	0.019337016574585635	-0.2679474216380182	0.0	5
